# index, _pos
16893,"array([ 3147.62357762, -1995.34572579])"
16894,"array([-5025.02087397, -1191.39414862])"
16895,"array([ 731.84116135, 2245.75580916])"
16896,"array([  517.66280096, -3492.37839555])"
16897,"array([5137.89574165, 1926.76439701])"
16898,"array([-2433.77351414, -5289.88255571])"
16899,"array([-65.34578653, 330.14549697])"
16900,"array([ -44.92727485, -224.35725682])"
16901,"array([-3316.40526232,   391.92497971])"
16902,"array([5352.38479679,  141.40239242])"
16903,"array([4018.78917976,  479.98194991])"
16904,"array([-6086.72717942,  1635.27727488])"
16905,"array([3740.51008231,  824.6681527 ])"
16906,"array([311.2806216 ,  15.89573889])"
16907,"array([-4254.3947875 ,  5156.49834561])"
16908,"array([4562.09863   , 5379.24469016])"
16909,"array([ 2945.67125709, -4722.75478652])"
16910,"array([-1809.81853899, -2770.55702525])"
16911,"array([-5275.59478777,  -381.3691081 ])"
16912,"array([3144.05451952, 3237.95380607])"
16913,"array([ 3275.92561384, -2740.40351158])"
16914,"array([ -910.12994994, -4223.29539606])"
16915,"array([ 4032.82898843, -5379.70164001])"
16916,"array([-1245.56603635,  6742.46968976])"
16917,"array([ 3748.65662781, -1134.6127212 ])"
16918,"array([-1957.546175  ,  5315.06440747])"
16919,"array([-5982.87652699,   350.04399432])"
16920,"array([-4767.81502446,  5670.9983648 ])"
16921,"array([-410.04878148,  166.19561462])"
16922,"array([2824.89799726, 4014.77057142])"
16923,"array([-1396.10652307,  5957.20993774])"
16924,"array([ -371.1945838 , -5456.87546511])"
16925,"array([3495.5842113, 1009.6495932])"
16926,"array([-4647.34608628, -1777.10951478])"
16927,"array([4071.34537182, 5407.51115261])"
16928,"array([-1532.51082341,  1499.36771909])"
16929,"array([-2606.58714028,  5469.19090512])"
16930,"array([ 2357.93306115, -2827.12019181])"
16931,"array([-178.82586343,  491.2731812 ])"
16932,"array([-3083.37950831,  -145.50343355])"
16933,"array([  72.20753238, 5885.73235414])"
16934,"array([-1305.85576054, -7380.81313668])"
16935,"array([-268.11062517,   25.66357945])"
16936,"array([3631.03315149, 3283.91620539])"
16937,"array([-480.35755603,  -98.82534181])"
16938,"array([ 4423.16001554, -2553.24329853])"
16939,"array([ 1728.82642213, -4113.32458146])"
16940,"array([651.69871828, 375.29483422])"
16941,"array([-494.53732179, -598.29105828])"
16942,"array([ 3134.48468768, -4550.82465334])"
16943,"array([ 3134.86033213, -3434.28234073])"
16944,"array([  963.37647668, -4911.68865229])"
16945,"array([-386.99463022,  802.22038475])"
16946,"array([420.51683132,  26.05788513])"
16947,"array([-2456.54055713, -5518.18564266])"
16948,"array([ 2759.28835606, -2088.2507622 ])"
16949,"array([-3179.03144088, -1549.62655752])"
16950,"array([4883.31110561, 3151.72168212])"
16951,"array([2073.1086611 , 5073.01903143])"
16952,"array([-2835.34605029,   579.46801183])"
16953,"array([ -44.0758615, -242.0487062])"
16954,"array([-6708.05512234,  -804.19437696])"
16955,"array([-272.91009763,  661.39553838])"
16956,"array([ 1738.06743278, -5032.9198076 ])"
16957,"array([  586.02134228, -3964.49527937])"
16958,"array([326.11291991, 297.12745463])"
16959,"array([ 2626.95719656, -4690.5952676 ])"
16960,"array([-5564.54510949,  3775.05203947])"
16961,"array([ 2153.06637865, -5605.76938937])"
16962,"array([-136.98372364,  734.55178936])"
16963,"array([-319.54842023, -134.48068462])"
16964,"array([-2595.8000802 ,  1844.41999048])"
16965,"array([-3656.62564596,  4987.68392779])"
16966,"array([-7547.5454554 ,   -93.94797882])"
16967,"array([-147.74136447,  149.87297841])"
16968,"array([-1835.10736666,  2558.30448461])"
16969,"array([-6639.93999472,  3373.34249212])"
16970,"array([-3707.23833111,  3882.17687478])"
16971,"array([ 867.18604668, 4056.15040103])"
16972,"array([-4579.25183151, -4504.34757841])"
16973,"array([  868.75336835, -7249.30097301])"
16974,"array([-4912.60028766,  2209.49933437])"
16975,"array([ 596.30483099, 2452.52452048])"
16976,"array([-236.50164252,  300.60524147])"
16977,"array([-6764.78802918,  2392.88650867])"
16978,"array([ 1014.62620401, -3852.34920553])"
16979,"array([-2785.03196612,  1764.36505066])"
16980,"array([ 1891.13266869, -1622.4252215 ])"
16981,"array([-4011.75573517,  3588.28383264])"
16982,"array([3125.79952868, 3540.24275246])"
16983,"array([5290.40543266, 2291.62946455])"
16984,"array([ 4086.15463857, -2912.16478964])"
16985,"array([ 5252.17345314, -4929.82047581])"
16986,"array([ 2845.05610473, -3788.60427723])"
16987,"array([-3960.33094883,   178.78615273])"
16988,"array([-1246.68138778,  3813.2811535 ])"
16989,"array([ 312.71227462, 5413.6129911 ])"
16990,"array([ 4954.66337959, -1780.03719516])"
16991,"array([ 5000.29566176, -3402.44605487])"
16992,"array([-2768.8889785 ,  1599.19056088])"
16993,"array([ 2054.65807206, -5270.81756221])"
16994,"array([-64.77638451, -44.76420134])"
16995,"array([-5971.28751376,  2988.74701404])"
16996,"array([4609.59268422, 3305.88000984])"
16997,"array([-995.6905807 , 5099.16619231])"
16998,"array([-4131.89201342,  4886.68579526])"
16999,"array([-6910.08033863, -1655.06230749])"
17000,"array([6633.91753563, 1810.45418334])"
17001,"array([-162.6971214 ,  -47.84088465])"
17002,"array([ 3765.25933399, -2167.58719074])"
17003,"array([4199.22945873, 2607.82227714])"
17004,"array([3471.92402232, 1106.13308879])"
17005,"array([ -480.99389818, -3108.41163928])"
17006,"array([-440.78709157, -723.44768555])"
17007,"array([  843.3503045 , -3226.77462288])"
17008,"array([4644.14613503,  448.67563356])"
17009,"array([  679.07637197, -2864.06300642])"
17010,"array([5890.27372808, 2747.86800647])"
17011,"array([ -479.20696011, -4147.61287912])"
17012,"array([-5240.49214847,  5213.29950101])"
17013,"array([-5421.3954788 , -1936.21304765])"
17014,"array([  741.11689515, -5515.4844928 ])"
17015,"array([2247.58251839, 2249.39401625])"
17016,"array([-564.14344705,  -52.16699777])"
17017,"array([104.79317313, 126.32703869])"
17018,"array([-1962.46169837,  -786.5901229 ])"
17019,"array([421.62884792, -58.26065149])"
17020,"array([-3772.44465893, -3443.66022203])"
17021,"array([382.42043481, 661.49467886])"
17022,"array([-551.25428941, -108.62274434])"
17023,"array([-142.45431499, 6956.60799651])"
17024,"array([ 558.86185723, 5408.35450292])"
17025,"array([ 4906.80020428, -3415.37536518])"
17026,"array([-4563.62477012,  -408.43020441])"
17027,"array([-5328.34624586,  2820.6040566 ])"
17028,"array([4695.33200208, 4759.01039329])"
17029,"array([1398.19071535, 3613.04431416])"
17030,"array([5010.10209319, 2921.71798179])"
17031,"array([-2419.28652842,  4431.34227435])"
17032,"array([-1155.63356431,  2899.5089671 ])"
17033,"array([-2263.82412773, -3053.01168239])"
17034,"array([-1821.13390797,  5808.9651429 ])"
17035,"array([5747.87140879, 3660.19434953])"
17036,"array([ -723.67716796, -4603.43276729])"
17037,"array([-1549.52441084,  6813.54797226])"
17038,"array([-168.6068877 , -186.56354344])"
17039,"array([-446.02593877,  -16.40745277])"
17040,"array([3373.35197192, 1571.06317313])"
17041,"array([-3904.22986955,  5769.12348599])"
17042,"array([  411.61865467, -6318.41182057])"
17043,"array([1253.53905001, 4014.43353161])"
17044,"array([  425.30994875, -5987.30600202])"
17045,"array([2524.96859075, -296.9695467 ])"
17046,"array([   79.58531644, -2258.72687297])"
17047,"array([ 4206.13941873, -4382.16308611])"
17048,"array([-3849.66948146,   867.64867767])"
17049,"array([-6116.54356903,  -991.27211959])"
17050,"array([-5715.85349391,  3648.60975798])"
17051,"array([-1082.98558599, -3622.95572302])"
17052,"array([  837.57367941, -4125.6954065 ])"
17053,"array([6545.93416778, 1043.95016495])"
17054,"array([4556.76461461, 1603.51860368])"
17055,"array([-3435.53324782,  -554.70668939])"
17056,"array([-3315.28746102, -1001.77478855])"
17057,"array([4488.20872226, 3067.78604138])"
17058,"array([-2541.18712697,  5532.87241846])"
17059,"array([-4180.15463499, -1088.83009807])"
17060,"array([ 675.81194631, 6791.9933889 ])"
17061,"array([ 3066.47397489, -5474.88623526])"
17062,"array([ 5556.73077922, -3851.02070803])"
17063,"array([5707.89423976, 2438.28113317])"
17064,"array([-6333.70523727,  2105.72687921])"
17065,"array([-2153.27359937,  2490.83109704])"
17066,"array([1971.24168962, 5849.81081136])"
17067,"array([5629.7573096, 2389.6458811])"
17068,"array([-2724.6932209 ,  1673.02569331])"
17069,"array([4411.21427179, 4781.37348487])"
17070,"array([  497.54794219, -2314.26832147])"
17071,"array([ 5396.17490112, -2246.0737387 ])"
17072,"array([2611.12573217, -301.86209691])"
17073,"array([ 2714.08180403, -4933.44255023])"
17074,"array([-3145.93945569,  3864.96406384])"
17075,"array([-520.71308602,   14.5239614 ])"
17076,"array([-657.10223119, 2389.11872903])"
17077,"array([ 1178.29451777, -5541.39606656])"
17078,"array([ 2483.2541129 , -4776.85343262])"
17079,"array([-6087.8266433 ,   486.94518132])"
17080,"array([ 1868.19170371, -6102.46709125])"
17081,"array([-5233.42065471,  -314.03618769])"
17082,"array([-349.33848811,   23.76201067])"
17083,"array([3292.59572924, 1554.7301119 ])"
17084,"array([6751.10517574, -412.58040232])"
17085,"array([-3773.72331344, -3273.99609848])"
17086,"array([293.39792944, 526.09757436])"
17087,"array([-4167.06023802,  5864.47578256])"
17088,"array([4112.07434892, 2203.75994547])"
17089,"array([-45.9545567 , -77.46603972])"
17090,"array([228.74456098, 763.47952748])"
17091,"array([ 5619.12107451, -4740.86277357])"
17092,"array([-2707.52182378,  7039.69501606])"
17093,"array([4627.03590408, 5779.52533708])"
17094,"array([ 828.60252006, 3338.05381432])"
17095,"array([-3324.90416788, -3208.8003826 ])"
17096,"array([1643.5628526 , 3569.23516248])"
17097,"array([-2203.50105838,  3658.41277917])"
17098,"array([  258.32030945, -3661.67419394])"
17099,"array([110.99780891, 703.50789398])"
17100,"array([ -48.64852358, 3186.50847023])"
17101,"array([  816.19710636, -3978.42349102])"
17102,"array([-4939.98992152,  3611.88156172])"
17103,"array([6221.23333003,  699.36099726])"
17104,"array([-3055.42255309, -6486.03504833])"
17105,"array([ 3558.57316732, -1495.55514403])"
17106,"array([ 3064.15810539, -5387.38654207])"
17107,"array([6070.94332736,  610.92234883])"
17108,"array([-2198.92444584, -2863.86246485])"
17109,"array([-4550.39687273,  1621.0923896 ])"
17110,"array([-4848.18070004, -4648.12608757])"
17111,"array([ 3858.65763914, -4494.84556299])"
17112,"array([1067.55605659, 3296.31269894])"
17113,"array([-213.88324909,   72.03383808])"
17114,"array([-574.91816329, -509.14437729])"
17115,"array([5366.34323943, 3346.20330652])"
17116,"array([464.05032285, 420.16215791])"
17117,"array([-5912.77330175,  -367.91142181])"
17118,"array([ 435.14798096, -385.66907748])"
17119,"array([-3166.31044362,  2163.01726163])"
17120,"array([ 5148.73292483, -5503.50082251])"
17121,"array([448.02641185, -43.32762104])"
17122,"array([-1025.60545061,   314.53158244])"
17123,"array([-3758.56762692,  1240.73372449])"
17124,"array([323.15003807, 705.74118555])"
17125,"array([-412.15157539,  623.30961888])"
17126,"array([268.18570622, 694.29443508])"
17127,"array([308.4643435 , 975.63683133])"
17128,"array([-1732.51702118,  4013.27083357])"
17129,"array([1150.27748068, 4756.53310524])"
17130,"array([5214.50998878, 3377.48624689])"
17131,"array([224.51974294, 313.8858158 ])"
17132,"array([ 2508.02030941, -6857.33954388])"
17133,"array([ 4636.97944376, -4018.57243773])"
17134,"array([487.45865316, 601.29571802])"
17135,"array([166.76974731, 540.60952772])"
17136,"array([-5300.05062693,   431.06187986])"
17137,"array([480.48879022, 517.957055  ])"
17138,"array([-4957.67530369, -3553.19317625])"
17139,"array([4069.20869049, -608.28182353])"
17140,"array([-1535.70678338, -4282.29663103])"
17141,"array([ 2121.40980938, -3667.10197717])"
17142,"array([ 2539.59356517, -5122.05866723])"
17143,"array([ 5325.49405443, -1011.42828432])"
17144,"array([ 2915.25853213, -5250.18290533])"
17145,"array([-5127.66985981,   520.84726886])"
17146,"array([-2621.1448378 ,  6161.94405471])"
17147,"array([3390.13766609,   63.37520301])"
17148,"array([2327.61913529, 4770.74369332])"
17149,"array([432.43761665, 677.26677768])"
17150,"array([ 399.58618321, 6863.96409954])"
17151,"array([ 4436.59986824, -2728.40027722])"
17152,"array([5578.49937797,  669.14249459])"
17153,"array([ 4308.95854139, -3021.5458056 ])"
17154,"array([-5497.88067146, -2266.85817338])"
17155,"array([-3677.75732629,  5543.68621453])"
17156,"array([467.94599855, -93.8382453 ])"
17157,"array([-677.21717393,  176.34640343])"
17158,"array([-277.74774228,  689.45788461])"
17159,"array([-6549.09280909, -2240.32645811])"
17160,"array([ 1787.63874292, -6360.21220079])"
17161,"array([209.56028763, 167.64857738])"
17162,"array([-325.87047473,  706.89775193])"
17163,"array([733.31312217, 523.39399282])"
17164,"array([-2274.76883255,  6024.83418652])"
17165,"array([-2321.3397482 ,  4894.31498775])"
17166,"array([-1901.77367207, -4662.6236409 ])"
17167,"array([2429.69974496, 7313.26117747])"
17168,"array([1842.18713309, 2014.71314443])"
17169,"array([5307.96502103,  -51.30347796])"
17170,"array([5220.76152747,  215.42443392])"
17171,"array([ 4974.7440037 , -1459.79887389])"
17172,"array([151.68116821, 615.84880593])"
17173,"array([ -294.35075106, -2647.1070037 ])"
17174,"array([ 184.67869155, -400.9170135 ])"
17175,"array([ 1821.5732421 , -5760.94777399])"
17176,"array([ 3966.86207263, -4410.06423319])"
17177,"array([ 1133.01663175, -5469.73104261])"
17178,"array([ 2019.97987067, -1327.35940232])"
17179,"array([3770.72851803, 1978.05152272])"
17180,"array([403.51062763, 175.33730253])"
17181,"array([ 1208.30232008, -7154.19025648])"
17182,"array([ 219.10801095, -181.99781972])"
17183,"array([-5058.90970203,   460.2075663 ])"
17184,"array([ 5628.24076621, -2889.83315165])"
17185,"array([  533.29528643, -3257.29614593])"
17186,"array([-4290.16338915,  3467.87226472])"
17187,"array([-24.61637184, 131.63499564])"
17188,"array([ 1567.68053136, -1438.19087058])"
17189,"array([ 373.08156276, -387.16491482])"
17190,"array([-5206.38229164,   574.32134221])"
17191,"array([-226.40014974,  244.16951863])"
17192,"array([-614.75047928,  236.77887575])"
17193,"array([1276.13244792, 4473.29855282])"
17194,"array([-378.557583  , -300.49647915])"
17195,"array([  -82.50679067, -5209.7958031 ])"
17196,"array([4501.79017028, 4354.09135294])"
17197,"array([4839.40663087, 2661.01464836])"
17198,"array([1644.07900997, 5581.98661165])"
17199,"array([ 4414.03985692, -1468.63805802])"
17200,"array([ 3873.49555804, -1958.18861277])"
17201,"array([3183.88176973, -735.07182918])"
17202,"array([ 3008.34842857, -1569.66113683])"
17203,"array([-1663.79177132, -3847.58921771])"
17204,"array([1619.49537613, 2376.26458061])"
17205,"array([ 6451.51363575, -1412.89551889])"
17206,"array([-1684.28192618,  2096.0602877 ])"
17207,"array([110.03843389, 266.45243014])"
17208,"array([1.76272865e-01, 4.46554711e+02])"
17209,"array([6043.06144652,  784.49550218])"
17210,"array([-5272.86032919,   113.89321834])"
17211,"array([3669.94882336, -703.71336412])"
17212,"array([1485.83164103, 6680.7670154 ])"
17213,"array([-4700.37588442,   861.32097414])"
17214,"array([-2409.92586568,  6692.39085263])"
17215,"array([-3627.64674168,  1505.42305122])"
17216,"array([4912.6897463 ,   11.55100899])"
17217,"array([ 4908.826978  , -4525.65408644])"
17218,"array([-2737.01200588, -4012.14711611])"
17219,"array([-3632.39895222, -2039.1492977 ])"
17220,"array([3379.51741941,  905.23185259])"
17221,"array([-5976.83377799,  -511.35109099])"
17222,"array([-6813.42015087,  -946.19482342])"
17223,"array([-4035.52706142,  3130.7462728 ])"
17224,"array([-4421.83249044,   567.67787734])"
17225,"array([3928.8930196 , 4203.44242311])"
17226,"array([ 645.99856412, 3768.17115808])"
17227,"array([ 2716.71761069, -5306.63596942])"
17228,"array([-357.30220107,  141.50829744])"
17229,"array([3153.86140834, 2981.56432508])"
17230,"array([2307.33878224, 5662.93993162])"
17231,"array([-202.83197843,  249.19900942])"
17232,"array([2969.08789093, -104.44015975])"
17233,"array([ 216.04531708, -279.34935529])"
17234,"array([5891.80615904, 1250.27711852])"
17235,"array([-246.71774964, 1128.63783612])"
17236,"array([-1627.53247365, -6104.5907539 ])"
17237,"array([-6461.84810133,   -21.51843171])"
17238,"array([4328.53158503, 1335.4115931 ])"
17239,"array([7018.324303  , 2200.35060815])"
17240,"array([ 209.06038515, -612.17221771])"
17241,"array([-2017.50357186,  4458.48716674])"
