# index, _pos
29318,"array([ -2848.50494636, -10137.45246451])"
29319,"array([1786.80825108, -629.8215277 ])"
29320,"array([5069.13488678, 6245.69815195])"
29321,"array([-5605.4820018 , -7080.15850047])"
29322,"array([ 313.22775959, 9399.04480412])"
29323,"array([-4919.74957231,  4905.79483778])"
29324,"array([7052.39936611, 7526.42444618])"
29325,"array([ 3245.76671414, -7058.05135699])"
29326,"array([-115.49649978,  788.12892385])"
29327,"array([5391.40708623, 7346.2603154 ])"
29328,"array([-8686.58246451,  3455.20088094])"
29329,"array([ 4162.27679175, -4140.65038102])"
29330,"array([ 1060.43170515, 11196.90172057])"
29331,"array([ 5806.58155112, -6457.5400977 ])"
29332,"array([-3766.06544948, -5195.92989735])"
29333,"array([5871.20141223, 1456.41682963])"
29334,"array([-437.1823897, -305.7974222])"
29335,"array([-633.00517045,   34.47280472])"
29336,"array([ -227.94388029, -8295.13172297])"
29337,"array([-2009.42463248, -1358.33121125])"
29338,"array([-5251.5554432 , -6796.15128415])"
29339,"array([-1893.01540387,  2415.82328529])"
29340,"array([2543.30953416, 2333.60823467])"
29341,"array([7641.54726005, 7831.44673748])"
29342,"array([ 78.41362159, 400.81070483])"
29343,"array([1835.32920441, 9311.21216041])"
29344,"array([ 7077.31765162, -7597.46911441])"
29345,"array([ 7753.95608819, -7240.06000525])"
29346,"array([1793.64279753, 6559.03331688])"
29347,"array([ -932.7931254 , -3398.96280143])"
29348,"array([ 3008.03079699, 10598.36844632])"
29349,"array([-8234.43326384, -3108.72642651])"
29350,"array([-2150.71283117, -1875.24175664])"
29351,"array([-3073.84827024,  -300.88687266])"
29352,"array([ 2418.86958036, -8045.24702629])"
29353,"array([ -862.24831394, -6396.0199956 ])"
29354,"array([-9624.41212005,  2267.50624828])"
29355,"array([-6413.25574434,  -616.23855191])"
29356,"array([ 1128.99893098, -9535.21444129])"
29357,"array([  277.4436322 , -5739.71518882])"
29358,"array([ 603.31440102, 8662.61323624])"
29359,"array([-4583.88386668,  -917.26707791])"
29360,"array([5057.00999017, 4226.40316606])"
29361,"array([-4227.09881897, -4658.05535598])"
29362,"array([-2670.20024634,  9600.78507979])"
29363,"array([4897.95935205,  144.50436608])"
29364,"array([  559.25903856, -4266.59240119])"
29365,"array([ 8780.72566056, -5981.24306223])"
29366,"array([-4071.91968945,  7022.73811691])"
29367,"array([4136.97901625, 5736.86831663])"
29368,"array([-1385.04241203,  9532.08382341])"
29369,"array([ -349.06023725, -3429.82995342])"
29370,"array([-2193.16024479, -4826.33047264])"
29371,"array([-3702.97737256,  6786.48261477])"
29372,"array([1846.13432157, 3801.58289121])"
29373,"array([ 69.20031501, -75.7844401 ])"
29374,"array([6787.83838177, 4630.43291161])"
29375,"array([3208.05264514,  825.13621891])"
29376,"array([-8338.49764754,   747.57367348])"
29377,"array([9444.16386696,  473.55063147])"
29378,"array([ 3935.13410805, -8323.65993478])"
29379,"array([-1227.18153185,  6312.46891298])"
29380,"array([  52.26562824, -447.81509339])"
29381,"array([5079.20360037, 2025.11299067])"
29382,"array([-2110.13368163, -4327.6744024 ])"
29383,"array([  54.82872662, -115.09358646])"
29384,"array([-4916.49857228, -4365.96784055])"
29385,"array([-1884.89488058,  7476.48504614])"
29386,"array([ 5850.38973391, -3882.10180949])"
29387,"array([-2570.67808011, -3762.06882369])"
29388,"array([4867.96642961, 3082.94913023])"
29389,"array([ 6281.18461748, -5986.97386011])"
29390,"array([ 5074.83266911, -5549.97390868])"
29391,"array([ 1720.36927892, -5878.00613433])"
29392,"array([-4284.80473875, -5076.78209249])"
29393,"array([  163.3847269 , -5835.56607925])"
29394,"array([-2548.10535076, -9331.57212387])"
29395,"array([-6706.52620642, -7612.69977635])"
29396,"array([  464.0482261 , -7317.48870063])"
29397,"array([-4556.32398017, -9150.38329626])"
29398,"array([-2058.31997222, -4867.32717574])"
29399,"array([-6973.74735962,   978.65346104])"
29400,"array([11108.86423021,   559.3634318 ])"
29401,"array([ 8987.36193878, -1263.4216839 ])"
29402,"array([ 2096.83384706, 10449.91400032])"
29403,"array([8568.11413195,  330.16841968])"
29404,"array([-8561.0586846, -3460.3033316])"
29405,"array([10465.51130121,  -314.61973612])"
29406,"array([-7379.29601399,   576.17830601])"
29407,"array([7101.10246639, 7977.68594277])"
29408,"array([-6619.22161441,  2135.62999115])"
29409,"array([-7873.85671435, -4236.98444026])"
29410,"array([-2376.8815809 ,  9762.62845294])"
29411,"array([-3039.45014281,  3983.73040978])"
29412,"array([-5038.92033639, -5206.62160412])"
29413,"array([-2338.83240503, -6220.60956868])"
29414,"array([-8828.4511369,  3516.6324035])"
29415,"array([6181.51183715, 1099.38237424])"
29416,"array([10198.24177834, -3581.25639285])"
29417,"array([-3483.89234721, -4441.44284855])"
29418,"array([ 7908.83124156, -1218.36634162])"
29419,"array([-1727.8503636 ,  5366.25388979])"
29420,"array([-8239.4188984 , -1366.09944091])"
29421,"array([ 3226.60634078, -1902.76063105])"
29422,"array([10872.07699451, -1975.40557483])"
29423,"array([10416.88940329,  2219.48809803])"
29424,"array([-3567.49643701,  5295.91431647])"
29425,"array([-6643.02865964,  5211.4309291 ])"
29426,"array([ 716.71635686, 7774.47880843])"
29427,"array([-6966.65548263, -3991.41977581])"
29428,"array([ 3953.19411755, -4275.10786382])"
29429,"array([1361.99749979, 5671.51046309])"
29430,"array([6997.06035738, 1186.78967883])"
29431,"array([-9429.13381774,  4423.81320032])"
29432,"array([-6608.60438112, -7598.40896439])"
29433,"array([-7329.99200726,   -23.45907262])"
29434,"array([ 5115.11222531, -4021.52442873])"
29435,"array([-2564.54086271, -6383.30140505])"
29436,"array([3164.37452458, 4013.81796235])"
29437,"array([ 182.35278427, -152.07167649])"
29438,"array([-5383.87148527, -5230.61198666])"
29439,"array([-126.63268691,  -49.3899121 ])"
29440,"array([-6019.99949941, -2057.70891032])"
29441,"array([-5664.05719093, -6161.16921908])"
29442,"array([-1724.00656948,  7149.44327474])"
29443,"array([7943.82013073,  596.62954374])"
29444,"array([-7160.2689661 , -7135.63707497])"
29445,"array([-9826.25731394,   698.57411225])"
29446,"array([-3351.66857385, -6394.22468017])"
29447,"array([ -19.95103604, 5695.26349807])"
29448,"array([ 5183.82366116, -4462.73882779])"
29449,"array([-4644.8579956 , -7734.63933065])"
29450,"array([ 5370.41759543, -6201.53669683])"
29451,"array([-3273.56715279,  5444.00096668])"
29452,"array([-7141.73854114, -5907.50295737])"
29453,"array([2812.91237879, 3715.96555444])"
29454,"array([-4351.69626305,   765.86469183])"
29455,"array([-1092.1858056 ,  5366.17810063])"
29456,"array([1688.2379847 , 8247.91584087])"
29457,"array([ 2907.05387939, -1193.77981865])"
29458,"array([-2589.03301514,  7919.29962291])"
29459,"array([ -112.83511691, -7977.05428616])"
29460,"array([ 293.23253816, 4548.46957282])"
29461,"array([1293.55787975, 3087.14588299])"
29462,"array([-1088.93408277, -7953.63088485])"
29463,"array([ -68.42696364, 9134.09550208])"
29464,"array([-2705.58640493,  1980.79963206])"
29465,"array([-2995.14762031,  3624.59919285])"
29466,"array([-1.08608771e+04,  9.35827851e+00])"
29467,"array([ 4214.83164148, -2223.85238831])"
29468,"array([ 3536.21676544, -6013.31505979])"
29469,"array([10620.45003621, -2181.29997531])"
29470,"array([-8162.49391678,   463.44879284])"
29471,"array([ 6037.31338291, -4764.06806729])"
29472,"array([-8011.28339608, -3040.06097083])"
29473,"array([-2841.57392867,  5473.6626531 ])"
29474,"array([9966.85252498, 3463.86223622])"
29475,"array([-306.41282274, 3738.89774065])"
29476,"array([-4909.92215065,  5185.74126732])"
29477,"array([-3639.07982636, -2498.68368826])"
29478,"array([-2257.24513587, -5794.62636479])"
29479,"array([-3590.67508422,  5776.30012578])"
29480,"array([-6169.32608594, -1215.65121231])"
29481,"array([7102.76213217,  242.32516153])"
29482,"array([  900.64026983, -6590.31100936])"
29483,"array([1075.12410633, 5324.87489125])"
29484,"array([-2708.16797579, -9205.03171311])"
29485,"array([  1540.8956943 , -10556.09079466])"
29486,"array([10631.48722433,  1756.12608876])"
29487,"array([ 5776.02295208, -8347.97055895])"
29488,"array([-5200.9173492 ,  3263.79378421])"
29489,"array([ 2556.35278869, -4937.47850683])"
29490,"array([-4559.29640611,  -993.39719682])"
29491,"array([-1278.54110456,  9016.56915249])"
29492,"array([-4260.42189259, -4861.60351336])"
29493,"array([1754.47729826, 4751.00686149])"
29494,"array([  139.37016613, -6942.47852889])"
29495,"array([2097.06472624, 3300.48750641])"
29496,"array([5477.0793037 , -975.85046076])"
29497,"array([ 3983.79835775, -3490.11462987])"
29498,"array([-2225.54714682, -6447.30094548])"
29499,"array([ 6249.52911963, -3506.4305163 ])"
29500,"array([ 1415.66739993, -6242.65524486])"
29501,"array([-4020.87035114, -3041.67222695])"
29502,"array([-1794.45896774,  7289.24374738])"
29503,"array([ 6713.26734799, -3383.10975731])"
29504,"array([-6534.65798894, -2861.54755996])"
29505,"array([-5967.29996608, -8421.58905233])"
29506,"array([ 2178.65355704, -5403.74660398])"
29507,"array([9591.35282977,  -70.23110805])"
29508,"array([  163.0305717 , -8276.34515497])"
29509,"array([  84.99806662, -179.58666831])"
29510,"array([ 3072.01749866, -2439.60453583])"
29511,"array([ 2181.92078953, -7052.43437507])"
29512,"array([ 7759.48455969, -3176.26746781])"
29513,"array([ 2500.77730385, -2939.75605418])"
29514,"array([-7865.55876954,  -701.13971964])"
29515,"array([  98.71013173, -145.04127193])"
29516,"array([  682.42266599, -6095.85262431])"
29517,"array([8051.72067199, 6236.74725788])"
29518,"array([ 5757.24323255, -7697.41566869])"
29519,"array([ 25.96957305, -77.85626574])"
29520,"array([-8451.74592091, -3013.65155626])"
29521,"array([ -1956.90449489, -10269.65155397])"
29522,"array([2551.40418935, 9966.34739209])"
29523,"array([-3788.06685456, -2597.62097503])"
29524,"array([-4619.98477325,   938.29335286])"
29525,"array([-7603.35678078, -7685.93165262])"
29526,"array([-5800.08230163,  7324.14676949])"
29527,"array([-2757.8897502 , -1143.75653412])"
29528,"array([6065.75585522, 2894.6017636 ])"
29529,"array([-5643.79561077, -8464.80700322])"
29530,"array([ 389.66500163, 4620.79766647])"
29531,"array([8207.91191608, 1258.38408345])"
29532,"array([-5037.68487196,  4244.05718821])"
29533,"array([-7611.08043847,  6231.3027138 ])"
29534,"array([ 4410.77617481, -1461.10320665])"
29535,"array([5125.3095897 , 6939.60460326])"
29536,"array([ 4062.62376703, -4066.81480394])"
29537,"array([-1947.16314454,  3390.66196251])"
29538,"array([ 7923.99206708, -3353.26631981])"
29539,"array([-3029.63020162,  -930.6016967 ])"
29540,"array([-9677.86720383,  5097.00068679])"
29541,"array([-8389.22728615, -6475.45677709])"
29542,"array([ 190.13494497, 6846.17213769])"
29543,"array([-1479.34058997, -5530.04002442])"
29544,"array([ 7863.45369094, -3810.4431977 ])"
29545,"array([-7699.54279918, -2017.69498527])"
29546,"array([168.5721741 ,  26.78119673])"
29547,"array([ 6850.38359729, -3144.29193603])"
29548,"array([-2360.72342877,  6268.22823235])"
29549,"array([-8009.31398005,   767.45991611])"
29550,"array([-6515.88320116,  2398.7075237 ])"
29551,"array([-1969.52551569, -5855.58532272])"
29552,"array([-9868.32100539,  3260.55485818])"
29553,"array([ 8484.94568597, -6777.24954345])"
29554,"array([ 3858.19689074, -2889.29912984])"
29555,"array([-6330.38676802, -4232.79286525])"
29556,"array([-3032.89304625,  9868.41663836])"
29557,"array([ 7741.43651186, -3589.30967658])"
29558,"array([ -850.17581231, -4340.53977875])"
29559,"array([5286.52113356, 8371.64084457])"
29560,"array([5015.38548083, 1555.683021  ])"
29561,"array([1315.29510812, 7923.74111829])"
29562,"array([-7629.81832789, -5801.38147049])"
29563,"array([9401.32796498, -679.3467972 ])"
29564,"array([-5003.55356872, -8148.56888668])"
29565,"array([7980.06130342, 3670.09807618])"
29566,"array([-8890.83303954, -1794.23193207])"
29567,"array([-1021.93818871,  5829.26532606])"
29568,"array([ 4641.71987031, -3287.43654537])"
29569,"array([6401.5311365 , -656.13260963])"
29570,"array([4194.00843627, 6848.55773463])"
29571,"array([ 4844.50060036, -8204.61582576])"
29572,"array([-5074.18634868, -3490.4084338 ])"
29573,"array([5649.80524269, -580.07791943])"
29574,"array([-9890.43461209,  2040.33218159])"
29575,"array([-9908.80363032,  2873.16303509])"
29576,"array([7722.19330025, 5827.87879819])"
29577,"array([-1611.67396299,  9455.30774018])"
29578,"array([6043.64411301, 3723.14907729])"
29579,"array([-6808.25010789,  6757.85176124])"
29580,"array([ 1067.05273103, -5297.93483668])"
29581,"array([1565.04579216, 6421.27522538])"
29582,"array([9092.12855003, 5855.54670808])"
29583,"array([5624.13327402, 8246.4367778 ])"
29584,"array([-7467.24501501,  2482.54891511])"
29585,"array([-7853.84417663, -3402.82623512])"
29586,"array([   83.84966306, 10722.30983419])"
29587,"array([-4826.7868578, -3872.0182496])"
29588,"array([ 3149.64121278, -6638.73471596])"
29589,"array([   645.23702791, -10022.82454037])"
29590,"array([   942.39208958, -10460.26172613])"
29591,"array([ 3321.98262798, -2606.80537451])"
29592,"array([-2459.69264104,  2843.02716819])"
29593,"array([-4592.70128251,  7088.35620073])"
29594,"array([-2928.98893058,  6952.94529242])"
29595,"array([229.35030488, -95.68334998])"
29596,"array([-173.06465087, -367.37294336])"
29597,"array([ 259.34620639, 6757.19879134])"
29598,"array([-3915.46572303, -2587.65283821])"
29599,"array([ -226.49859253, -1048.7811927 ])"
29600,"array([-5272.78036104,  8020.30979068])"
29601,"array([-1958.75870494,  7360.96354454])"
29602,"array([ 8465.86205922, -3183.15426827])"
29603,"array([ 4387.61004739, -6151.25027489])"
29604,"array([ 3951.70401704, -5878.2230078 ])"
29605,"array([4045.15052465, 9712.10354092])"
29606,"array([ 7772.06209404, -3099.23570059])"
29607,"array([ 2364.97707756, -4665.58990676])"
29608,"array([-5394.16025262, -6075.56576144])"
29609,"array([-8306.24014337, -1421.39537317])"
29610,"array([-1358.35750731, 10897.13590429])"
29611,"array([6892.12659456, 8565.84099807])"
29612,"array([-2372.79906915, -8137.82025161])"
29613,"array([-2192.46624338,  2605.84270991])"
29614,"array([-3371.58649539,  6163.67775586])"
29615,"array([-9045.01676861,  2851.51113302])"
29616,"array([ 300.0131002 , 5954.82356038])"
29617,"array([2661.72846384, 8562.62810231])"
29618,"array([-3874.44105939,  3857.31749502])"
29619,"array([-6163.88503672,    14.48274919])"
29620,"array([ 5224.43774141, -5666.43469523])"
29621,"array([-4008.30122562,  9073.57716364])"
29622,"array([-3500.43084618,  9056.25008307])"
29623,"array([-2697.61926905, -5562.70481463])"
29624,"array([4731.36280342, 9401.2927146 ])"
29625,"array([-3608.13589617,  9726.93840843])"
29626,"array([5509.99174518, 1737.5558004 ])"
29627,"array([-6256.58083534, -1133.24017468])"
29628,"array([-5791.20155895, -3821.44563369])"
29629,"array([ 6214.55428467, -6275.38669447])"
29630,"array([-1651.98834389, -2453.92116094])"
29631,"array([1138.85408156, 7606.5903325 ])"
29632,"array([9365.78891548, 2370.97847915])"
29633,"array([-8103.19819344,  4258.44885992])"
29634,"array([4444.38704873,  652.74500757])"
29635,"array([ 234.95790064, -200.5694697 ])"
29636,"array([-8985.93119331,  -555.48368426])"
29637,"array([5210.77818508, 6321.29432842])"
29638,"array([-4607.2888797 ,  3286.36131516])"
29639,"array([-4339.2566787 ,  4113.58899679])"
29640,"array([8156.75068723, 4558.10440318])"
29641,"array([  357.375749  , 10662.30531466])"
29642,"array([8705.75503588, 2650.35501158])"
29643,"array([-5869.32524045,  6845.40609115])"
29644,"array([-2016.71462332,  3131.51544777])"
29645,"array([ 3359.37278448, -2088.17203567])"
29646,"array([-3354.90352722,  -976.57920174])"
29647,"array([-3951.2106904 , -7601.27153984])"
29648,"array([-4287.84427097,  5526.03732896])"
29649,"array([-3929.12760919, -4944.94986181])"
29650,"array([-261.66605908, 7415.21925933])"
29651,"array([ 2142.4818376 , -7529.55706139])"
29652,"array([-5483.4724821 ,  7026.93351386])"
29653,"array([-3500.49905315, -5898.06158783])"
29654,"array([7903.36315176, 2828.91394891])"
29655,"array([-3286.49539303, -4749.99650965])"
29656,"array([-2993.13175151,  5615.50305284])"
29657,"array([-1059.48747671,  4469.29814433])"
29658,"array([3727.61822742, 2908.71902852])"
29659,"array([-4903.42366178, -6822.90198009])"
29660,"array([5601.51961568, 8046.7466304 ])"
29661,"array([-5555.41926887,  -681.96036705])"
29662,"array([ 3707.75455017, -1390.81542408])"
29663,"array([  551.69616571, -4940.76164545])"
29664,"array([-3422.06336362,  6466.40411221])"
29665,"array([ 6737.25628142, -6830.45558648])"
